customer_id,month_end_date,arr_gbp,seats,product_modules,subscription_status,contract_end_date,list_price_per_seat,effective_price_per_seat
CUS-00144,2024-05-31,0.00,0,Core|Analytics|Routing,Churned,2025-04-17,529.35,449.95
CUS-00145,2022-04-30,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2022-05-31,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2022-06-30,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2022-07-31,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2022-08-31,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2022-09-30,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2022-10-31,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2022-11-30,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2022-12-31,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2023-01-31,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2023-02-28,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2023-03-31,15600.00,39,Core|Analytics,Active,2023-04-14,470.59,400.00
CUS-00145,2023-04-30,16224.00,39,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2023-05-31,17888.00,43,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2023-06-30,17888.00,43,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2023-07-31,17888.00,43,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2023-08-31,17888.00,43,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2023-09-30,17888.00,43,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2023-10-31,17888.00,43,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2023-11-30,17888.00,43,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2023-12-31,18720.00,45,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2024-01-31,18720.00,45,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2024-02-29,18720.00,45,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2024-03-31,18720.00,45,Core|Analytics,Active,2024-04-14,489.41,416.00
CUS-00145,2024-04-30,19468.80,45,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2024-05-31,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2024-06-30,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2024-07-31,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2024-08-31,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2024-09-30,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2024-10-31,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2024-11-30,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2024-12-31,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2025-01-31,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2025-02-28,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2025-03-31,21199.36,49,Core|Analytics,Active,2025-04-14,508.99,432.64
CUS-00145,2025-04-30,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00145,2025-05-31,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00145,2025-06-30,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00145,2025-07-31,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00145,2025-08-31,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00145,2025-09-30,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00145,2025-10-31,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00145,2025-11-30,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00145,2025-12-31,22047.33,49,Core|Analytics,Active,2026-04-14,529.35,449.95
CUS-00146,2024-04-30,7750.00,31,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2024-05-31,7750.00,31,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2024-06-30,7750.00,31,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2024-07-31,7750.00,31,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2024-08-31,7750.00,31,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2024-09-30,7750.00,31,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2024-10-31,8250.00,33,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2024-11-30,8250.00,33,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2024-12-31,8250.00,33,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2025-01-31,8250.00,33,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2025-02-28,8750.00,35,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2025-03-31,8750.00,35,Core,Active,2025-04-17,277.78,250.00
CUS-00146,2025-04-30,0.00,0,Core,Churned,2026-04-17,291.67,262.50
CUS-00147,2021-06-30,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2021-07-31,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2021-08-31,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2021-09-30,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2021-10-31,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2021-11-30,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2021-12-31,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2022-01-31,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2022-02-28,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2022-03-31,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2022-04-30,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2022-05-31,3750.00,15,Core,Active,2022-06-28,277.78,250.00
CUS-00147,2022-06-30,3937.50,15,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2022-07-31,3937.50,15,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2022-08-31,3937.50,15,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2022-09-30,3937.50,15,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2022-10-31,3937.50,15,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2022-11-30,3937.50,15,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2022-12-31,4200.00,16,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2023-01-31,4200.00,16,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2023-02-28,4200.00,16,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2023-03-31,4200.00,16,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2023-04-30,4200.00,16,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2023-05-31,4200.00,16,Core,Active,2023-06-28,291.67,262.50
CUS-00147,2023-06-30,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2023-07-31,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2023-08-31,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2023-09-30,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2023-10-31,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2023-11-30,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2023-12-31,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2024-01-31,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2024-02-29,4410.00,16,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2024-03-31,4685.62,17,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2024-04-30,4685.62,17,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2024-05-31,4685.62,17,Core,Active,2024-06-28,306.25,275.62
CUS-00147,2024-06-30,4919.91,17,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2024-07-31,4919.91,17,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2024-08-31,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2024-09-30,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2024-10-31,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2024-11-30,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2024-12-31,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2025-01-31,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2025-02-28,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2025-03-31,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2025-04-30,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2025-05-31,5209.31,18,Core,Active,2025-06-28,321.56,289.41
CUS-00147,2025-06-30,5469.78,18,Core,Active,2026-06-28,337.64,303.88
CUS-00147,2025-07-31,5469.78,18,Core,Active,2026-06-28,337.64,303.88
CUS-00147,2025-08-31,5469.78,18,Core,Active,2026-06-28,337.64,303.88
CUS-00147,2025-09-30,5469.78,18,Core,Active,2026-06-28,337.64,303.88
CUS-00147,2025-10-31,5773.65,19,Core,Active,2026-06-28,337.64,303.88
CUS-00147,2025-11-30,5773.65,19,Core,Active,2026-06-28,337.64,303.88
CUS-00147,2025-12-31,5773.65,19,Core,Active,2026-06-28,337.64,303.88
CUS-00148,2021-07-31,88200.00,147,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2021-08-31,94200.00,157,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2021-09-30,106200.00,177,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2021-10-31,106200.00,177,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2021-11-30,106200.00,177,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2021-12-31,106200.00,177,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2022-01-31,117000.00,195,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2022-02-28,117000.00,195,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2022-03-31,117000.00,195,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2022-04-30,117000.00,195,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2022-05-31,117000.00,195,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2022-06-30,127800.00,213,Core|Analytics|Routing,Active,2022-07-02,750.00,600.00
CUS-00148,2022-07-31,131634.00,213,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2022-08-31,145230.00,235,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2022-09-30,145230.00,235,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2022-10-31,145230.00,235,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2022-11-30,145230.00,235,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2022-12-31,145230.00,235,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2023-01-31,145230.00,235,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2023-02-28,145230.00,235,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2023-03-31,154500.00,250,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2023-04-30,154500.00,250,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2023-05-31,154500.00,250,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2023-06-30,154500.00,250,Core|Analytics|Routing,Active,2023-07-02,772.50,618.00
CUS-00148,2023-07-31,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2023-08-31,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2023-09-30,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2023-10-31,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2023-11-30,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2023-12-31,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2024-01-31,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2024-02-29,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2024-03-31,159135.00,250,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2024-04-30,178231.20,280,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2024-05-31,178231.20,280,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2024-06-30,178231.20,280,Core|Analytics|Routing,Active,2024-07-02,795.68,636.54
CUS-00148,2024-07-31,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2024-08-31,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2024-09-30,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2024-10-31,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2024-11-30,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2024-12-31,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2025-01-31,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2025-02-28,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2025-03-31,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2025-04-30,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2025-05-31,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2025-06-30,183578.14,280,Core|Analytics|Routing,Active,2025-07-02,819.55,655.64
CUS-00148,2025-07-31,189085.48,280,Core|Analytics|Routing,Active,2026-07-02,844.13,675.31
CUS-00148,2025-08-31,210695.25,312,Core|Analytics|Routing,Active,2026-07-02,844.13,675.31
CUS-00148,2025-09-30,210695.25,312,Core|Analytics|Routing,Active,2026-07-02,844.13,675.31
CUS-00148,2025-10-31,210695.25,312,Core|Analytics|Routing,Active,2026-07-02,844.13,675.31
CUS-00148,2025-11-30,210695.25,312,Core|Analytics|Routing,Active,2026-07-02,844.13,675.31
CUS-00148,2025-12-31,210695.25,312,Core|Analytics|Routing,Active,2026-07-02,844.13,675.31
CUS-00149,2021-11-30,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2021-12-31,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-01-31,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-02-28,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-03-31,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-04-30,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-05-31,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-06-30,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-07-31,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-08-31,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-09-30,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-10-31,3000.00,12,Core,Active,2022-11-21,277.78,250.00
CUS-00149,2022-11-30,3150.00,12,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2022-12-31,3150.00,12,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-01-31,3150.00,12,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-02-28,3150.00,12,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-03-31,3150.00,12,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-04-30,3150.00,12,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-05-31,3412.50,13,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-06-30,3412.50,13,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-07-31,3412.50,13,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-08-31,3412.50,13,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-09-30,3412.50,13,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-10-31,3412.50,13,Core,Active,2023-11-21,291.67,262.50
CUS-00149,2023-11-30,3583.12,13,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2023-12-31,3583.12,13,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-01-31,3583.12,13,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-02-29,3583.12,13,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-03-31,3583.12,13,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-04-30,3858.75,14,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-05-31,3858.75,14,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-06-30,3858.75,14,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-07-31,3858.75,14,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-08-31,3858.75,14,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-09-30,3858.75,14,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-10-31,3858.75,14,Core,Active,2024-11-21,306.25,275.62
CUS-00149,2024-11-30,4051.69,14,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2024-12-31,4051.69,14,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-01-31,4051.69,14,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-02-28,4341.09,15,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-03-31,4341.09,15,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-04-30,4341.09,15,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-05-31,4341.09,15,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-06-30,4341.09,15,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-07-31,4341.09,15,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-08-31,4630.50,16,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-09-30,4630.50,16,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-10-31,4630.50,16,Core,Active,2025-11-21,321.56,289.41
CUS-00149,2025-11-30,4862.03,16,Core,Active,2026-11-21,337.64,303.88
CUS-00149,2025-12-31,4862.03,16,Core,Active,2026-11-21,337.64,303.88
CUS-00150,2021-08-31,394200.00,657,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2021-09-30,441000.00,735,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2021-10-31,441000.00,735,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2021-11-30,441000.00,735,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2021-12-31,470400.00,784,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2022-01-31,470400.00,784,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2022-02-28,470400.00,784,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2022-03-31,500400.00,834,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2022-04-30,532800.00,888,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2022-05-31,532800.00,888,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2022-06-30,587400.00,979,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2022-07-31,587400.00,979,Core|Analytics|Routing,Active,2022-08-29,750.00,600.00
CUS-00150,2022-08-31,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2022-09-30,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2022-10-31,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2022-11-30,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2022-12-31,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2023-01-31,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2023-02-28,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2023-03-31,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2023-04-30,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2023-05-31,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2023-06-30,605022.00,979,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2023-07-31,680418.00,1101,Core|Analytics|Routing,Active,2023-08-29,772.50,618.00
CUS-00150,2023-08-31,700830.54,1101,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2023-09-30,700830.54,1101,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2023-10-31,700830.54,1101,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2023-11-30,700830.54,1101,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2023-12-31,700830.54,1101,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2024-01-31,700830.54,1101,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2024-02-29,700830.54,1101,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2024-03-31,700830.54,1101,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2024-04-30,790582.68,1242,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2024-05-31,790582.68,1242,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2024-06-30,790582.68,1242,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2024-07-31,790582.68,1242,Core|Analytics|Routing,Active,2024-08-29,795.68,636.54
CUS-00150,2024-08-31,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2024-09-30,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2024-10-31,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2024-11-30,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2024-12-31,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2025-01-31,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2025-02-28,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2025-03-31,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2025-04-30,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2025-05-31,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2025-06-30,814300.16,1242,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2025-07-31,867406.69,1323,Core|Analytics|Routing,Active,2025-08-29,819.55,655.64
CUS-00150,2025-08-31,893428.89,1323,Core|Analytics|Routing,Active,2026-08-29,844.13,675.31
CUS-00150,2025-09-30,893428.89,1323,Core|Analytics|Routing,Active,2026-08-29,844.13,675.31
CUS-00150,2025-10-31,893428.89,1323,Core|Analytics|Routing,Active,2026-08-29,844.13,675.31
CUS-00150,2025-11-30,893428.89,1323,Core|Analytics|Routing,Active,2026-08-29,844.13,675.31
CUS-00150,2025-12-31,893428.89,1323,Core|Analytics|Routing,Active,2026-08-29,844.13,675.31
CUS-00151,2023-12-31,289200.00,482,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-01-31,289200.00,482,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-02-29,289200.00,482,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-03-31,289200.00,482,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-04-30,312000.00,520,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-05-31,312000.00,520,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-06-30,312000.00,520,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-07-31,312000.00,520,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-08-31,312000.00,520,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-09-30,312000.00,520,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-10-31,312000.00,520,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-11-30,312000.00,520,Core|Analytics|Routing,Active,2024-12-11,750.00,600.00
CUS-00151,2024-12-31,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-01-31,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-02-28,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-03-31,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-04-30,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-05-31,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-06-30,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-07-31,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-08-31,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-09-30,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-10-31,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-11-30,321360.00,520,Core|Analytics|Routing,Active,2025-12-11,772.50,618.00
CUS-00151,2025-12-31,331000.80,520,Core|Analytics|Routing,Active,2026-12-11,795.68,636.54
CUS-00152,2025-04-30,13500.00,54,Core,Active,2026-04-27,277.78,250.00
